City,Value,ValueFaux,y
Henrie,13,-1000,0
Henrieta,38,-1000,0
Henrietta,47,-1000,0
Henriette,69,-1000,0
Henryetta,90,-1000,0
Hephzibah,95,-1000,0
Hermia,89,-1000,0
Hermina,12,-1000,0
Hermine,91,-1000,0
Herminia,99,-1000,0
Hermione,3,-1000,0
Herta,86,-1000,0
Hertha,22,-1000,0
Hester,72,-1000,0
Hesther,65,-1000,0
Hestia,70,-1000,0
Hetti,53,-1000,0
Hettie,30,-1000,0
Hetty,87,-1000,0
Hilary,46,-1000,0
Hilda,68,-1000,0
Hildagard,91,-1000,0
Hildagarde,75,-1000,0
Hilde,36,-1000,0
Hildegaard,34,-1000,0
Hildegarde,97,-1000,0
Hildy,57,-1000,0
Hillary,77,-1000,0
Hilliary,14,-1000,0
Hinda,84,-1000,0
Holli,87,-1000,0
Hollie,78,-1000,0
Holly,68,-1000,0
Holly-Anne,37,-1000,0
Hollyanne,48,-1000,0
Honey,17,-1000,0
Honor,87,-1000,0
Honoria,23,-1000,0
Hope,44,-1000,0
Horatia,96,-1000,0
Hortense,83,-1000,0
Hortensia,74,-1000,0
Hulda,61,-1000,0
Hyacinth,90,-1000,0
Hyacintha,4,-1000,0
Hyacinthe,44,-1000,0
Hyacinthia,88,-1000,0
Hyacinthie,77,-1000,0
Hynda,27,-1000,0
Ianthe,79,-1000,0
Ibbie,75,-1000,0
Ibby,92,-1000,0
Ida,71,-1000,0
Idalia,62,-1000,0
Idalina,3,-1000,0
Idaline,17,-1000,0
Idell,48,-1000,0
Idelle,57,-1000,0
Idette,67,-1000,0
Ileana,11,-1000,0
Ileane,59,-1000,0
Ilene,28,-1000,0
Ilise,32,-1000,0
Ilka,64,-1000,0
Illa,77,-1000,0
Ilsa,23,-1000,0
Ilse,38,-1000,0
Ilysa,33,-1000,0
Ilyse,73,-1000,0
Ilyssa,30,-1000,0
Imelda,46,-1000,0
Imogen,77,-1000,0
Imogene,48,-1000,0
Imojean,98,-1000,0
Ina,41,-1000,0
Indira,34,-1000,0
Ines,68,-1000,0
Inesita,50,-1000,0
Inessa,31,-1000,0
Inez,6,-1000,0
Inga,51,-1000,0
Ingaberg,1,-1000,0
Ingaborg,82,-1000,0
Inge,0,-1000,0
Ingeberg,54,-1000,0
Ingeborg,67,-1000,0
Inger,33,-1000,0
Ingrid,9,-1000,0
Ingunna,11,-1000,0
Inna,56,-1000,0
Iolande,31,-1000,0
Iolanthe,30,-1000,0
Iona,71,-1000,0
Iormina,6,-1000,0
Ira,52,-1000,0
Irena,85,-1000,0
Irene,45,-1000,0
Irina,33,-1000,0
Iris,57,-1000,0
Irita,75,-1000,0
Irma,36,-1000,0
Isa,93,-1000,0
Isabel,81,-1000,0
Isabelita,61,-1000,0
Isabella,76,-1000,0
Isabelle,18,-1000,0
Isadora,84,-1000,0
Isahella,31,-1000,0
Iseabal,4,-1000,0
Isidora,66,-1000,0
Isis,3,-1000,0
Isobel,74,-1000,0
Issi,74,-1000,0
Issie,1,-1000,0
Issy,3,-1000,0
Ivett,37,-1000,0
Ivette,51,-1000,0
Ivie,89,-1000,0
Ivonne,84,-1000,0
Ivory,12,-1000,0
Ivy,92,-1000,0
Izabel,35,-1000,0
Jacenta,78,-1000,0
Jacinda,87,-1000,0
Jacinta,53,-1000,0
Jacintha,90,-1000,0
Jacinthe,95,-1000,0
Jackelyn,78,-1000,0
Jacki,96,-1000,0
Jackie,1,-1000,0
Jacklin,60,-1000,0
Jacklyn,48,-1000,0
Jackquelin,87,-1000,0
Jackqueline,90,-1000,0
Jacky,5,-1000,0
Jaclin,3,-1000,0
Jaclyn,63,-1000,0
Jacquelin,75,-1000,0
Jacqueline,79,-1000,0
Jacquelyn,44,-1000,0
Jacquelynn,71,-1000,0
Jacquenetta,88,-1000,0
Jacquenette,65,-1000,0
Jacquetta,73,-1000,0
Jacquette,0,-1000,0
Jacqui,67,-1000,0
Jacquie,80,-1000,0
Jacynth,89,-1000,0
Jada,26,-1000,0
Jade,78,-1000,0
Jaime,52,-1000,0
Jaimie,92,-1000,0
Jaine,60,-1000,0
Jami,58,-1000,0
Jamie,81,-1000,0
Jamima,5,-1000,0
Jammie,67,-1000,0
Jan,65,-1000,0
Jana,8,-1000,0
Janaya,82,-1000,0
Janaye,48,-1000,0
Jandy,20,-1000,0
Jane,29,-1000,0
Janean,5,-1000,0
Janeczka,85,-1000,0
Janeen,82,-1000,0
Janel,6,-1000,0
Janela,40,-1000,0
Janella,58,-1000,0
Janelle,6,-1000,0
Janene,1,-1000,0
Janenna,48,-1000,0
Janessa,66,-1000,0
Janet,38,-1000,0
Janeta,56,-1000,0
Janetta,30,-1000,0
Janette,26,-1000,0
Janeva,61,-1000,0
Janey,33,-1000,0
Jania,29,-1000,0
Janice,39,-1000,0
Janie,8,-1000,0
Janifer,73,-1000,0
Janina,21,-1000,0
Janine,71,-1000,0
Janis,59,-1000,0
Janith,68,-1000,0
Janka,99,-1000,0
Janna,58,-1000,0
Jannel,52,-1000,0
Jannelle,37,-1000,0
Janot,93,-1000,0
Jany,31,-1000,0
Jaquelin,37,-1000,0
Jaquelyn,17,-1000,0
Jaquenetta,40,-1000,0
Jaquenette,95,-1000,0
Jaquith,84,-1000,0
Jasmin,95,-1000,0
Jasmina,39,-1000,0
Jasmine,26,-1000,0
Jayme,51,-1000,0
Jaymee,49,-1000,0
Jayne,19,-1000,0
Jaynell,19,-1000,0
Jazmin,30,-1000,0
Jean,57,-1000,0
Jeana,91,-1000,0
Jeane,98,-1000,0
Jeanelle,73,-1000,0
Jeanette,58,-1000,0
Jeanie,76,-1000,0
Jeanine,14,-1000,0
Jeanna,0,-1000,0
Jeanne,32,-1000,0
Jeannette,53,-1000,0
Jeannie,43,-1000,0
Jeannine,50,-1000,0
Jehanna,29,-1000,0
Jelene,8,-1000,0
Jemie,10,-1000,0
Jemima,34,-1000,0
Jemimah,16,-1000,0
Jemmie,66,-1000,0
Jemmy,33,-1000,0
Jen,86,-1000,0
Jena,8,-1000,0
Jenda,80,-1000,0
Jenelle,0,-1000,0
Jeni,36,-1000,0
Jenica,63,-1000,0
Jeniece,88,-1000,0
Jenifer,46,-1000,0
Jeniffer,25,-1000,0
Jenilee,22,-1000,0
Jenine,78,-1000,0
Jenn,72,-1000,0
Jenna,71,-1000,0
Jennee,78,-1000,0
Jennette,91,-1000,0
Jenni,32,-1000,0
Jennica,52,-1000,0
Jennie,24,-1000,0
Jennifer,40,-1000,0
Jennilee,85,-1000,0
Jennine,91,-1000,0
Jenny,14,-1000,0
Jeralee,71,-1000,0
Jere,23,-1000,0
Jeri,68,-1000,0
Jermaine,78,-1000,0
Jerrie,7,-1000,0
Jerrilee,61,-1000,0
Jerrilyn,71,-1000,0
Jerrine,20,-1000,0
Jerry,32,-1000,0
Jerrylee,63,-1000,0
Jess,38,-1000,0
Jessa,60,-1000,0
Jessalin,47,-1000,0
Jessalyn,75,-1000,0
Jessamine,83,-1000,0
Jessamyn,80,-1000,0
Jesse,50,-1000,0
Jesselyn,96,-1000,0
Jessi,15,-1000,0
Jessica,13,-1000,0
Jessie,81,-1000,0
Jessika,70,-1000,0
Jessy,88,-1000,0
Jewel,11,-1000,0
Jewell,19,-1000,0
Jewelle,11,-1000,0
Jill,34,-1000,0
Jillana,89,-1000,0
Jillane,31,-1000,0
Jillayne,64,-1000,0
Jilleen,75,-1000,0
Jillene,43,-1000,0
Jilli,49,-1000,0
Jillian,32,-1000,0
Jillie,24,-1000,0
Jilly,2,-1000,0
Jinny,89,-1000,0
Jo,56,-1000,0
Jo Ann,81,-1000,0
Jo-Ann,87,-1000,0
Jo-Anne,17,-1000,0
Joan,2,-1000,0
Joana,70,-1000,0
Joane,9,-1000,0
Joanie,24,-1000,0
Joann,89,-1000,0
Joanna,3,-1000,0
Joanne,50,-1000,0
Joannes,26,-1000,0
Jobey,74,-1000,0
Jobi,34,-1000,0
Jobie,72,-1000,0
Jobina,56,-1000,0
Joby,58,-1000,0
Jobye,0,-1000,0
Jobyna,10,-1000,0
Jocelin,21,-1000,0
Joceline,77,-1000,0
Jocelyn,23,-1000,0
Jocelyne,53,-1000,0
Jodee,46,-1000,0
Jodi,4,-1000,0
Jodie,32,-1000,0
Jody,99,-1000,0
Joeann,66,-1000,0
Joela,37,-1000,0
Joelie,88,-1000,0
Joell,94,-1000,0
Joella,51,-1000,0
Joelle,42,-1000,0
Joellen,27,-1000,0
Joelly,1,-1000,0
Joellyn,89,-1000,0
Joelynn,86,-1000,0
Joete,14,-1000,0
Joey,74,-1000,0
Johanna,65,-1000,0
Johannah,34,-1000,0
Johna,95,-1000,0
Johnath,83,-1000,0
Johnette,2,-1000,0
Johnna,10,-1000,0
Joice,32,-1000,0
Jojo,96,-1000,0
Jolee,95,-1000,0
Joleen,30,-1000,0
Jolene,48,-1000,0
Joletta,79,-1000,0
Joli,70,-1000,0
Jolie,1,-1000,0
Joline,20,-1000,0
Joly,29,-1000,0
Jolyn,26,-1000,0
Jolynn,88,-1000,0
Jonell,16,-1000,0
Joni,47,-1000,0
Jonie,58,-1000,0
Jonis,75,-1000,0
Jordain,19,-1000,0
Jordan,16,-1000,0
Jordana,13,-1000,0
Jordanna,87,-1000,0
Jorey,60,-1000,0
Jori,75,-1000,0
Jorie,71,-1000,0
Jorrie,2,-1000,0
Jorry,21,-1000,0
Joscelin,93,-1000,0
Josee,3,-1000,0
Josefa,11,-1000,0
Josefina,97,-1000,0
Josepha,43,-1000,0
Josephina,89,-1000,0
Josephine,86,-1000,0
Josey,34,-1000,0
Josi,4,-1000,0
Josie,53,-1000,0
Josselyn,6,-1000,0
Josy,0,-1000,0
Jourdan,2,-1000,0
Joy,26,-1000,0
Joya,70,-1000,0
Joyan,31,-1000,0
Joyann,37,-1000,0
Joyce,97,-1000,0
Joycelin,48,-1000,0
Joye,13,-1000,0
Jsandye,35,-1000,0
Juana,94,-1000,0
Juanita,20,-1000,0
Judi,91,-1000,0
Judie,40,-1000,0
Judith,56,-1000,0
Juditha,86,-1000,0
Judy,37,-1000,0
Judye,40,-1000,0
Juieta,87,-1000,0
Julee,5,-1000,0
Juli,60,-1000,0
Julia,3,-1000,0
Juliana,61,-1000,0
Juliane,51,-1000,0
Juliann,0,-1000,0
Julianna,64,-1000,0
Julianne,30,-1000,0
Julie,16,-1000,0
Julienne,19,-1000,0
Juliet,30,-1000,0
Julieta,79,-1000,0
Julietta,48,-1000,0
Juliette,67,-1000,0
Julina,21,-1000,0
Juline,24,-1000,0
Julissa,62,-1000,0
Julita,4,-1000,0
June,95,-1000,0
Junette,41,-1000,0
Junia,95,-1000,0
Junie,87,-1000,0
Junina,22,-1000,0
Justina,82,-1000,0
Justine,28,-1000,0
Justinn,63,-1000,0
Jyoti,15,-1000,0
Kacey,92,-1000,0
Kacie,17,-1000,0
Kacy,24,-1000,0
Kaela,11,-1000,0
Kai,10,-1000,0
Kaia,74,-1000,0
Kaila,3,-1000,0
Kaile,33,-1000,0
Kailey,38,-1000,0
Kaitlin,22,-1000,0
Kaitlyn,13,-1000,0
Kaitlynn,13,-1000,0
Kaja,32,-1000,0
Kakalina,35,-1000,0
Kala,55,-1000,0
Kaleena,15,-1000,0
Kali,76,-1000,0
Kalie,55,-1000,0
Kalila,83,-1000,0
Kalina,28,-1000,0
Kalinda,81,-1000,0
Kalindi,16,-1000,0
Kalli,60,-1000,0
Kally,44,-1000,0
Kameko,43,-1000,0
Kamila,18,-1000,0
Kamilah,69,-1000,0
Kamillah,0,-1000,0
Kandace,53,-1000,0
Kandy,90,-1000,0
Kania,39,-1000,0
Kanya,17,-1000,0
Kara,7,-1000,0
Kara-Lynn,43,-1000,0
Karalee,92,-1000,0
Karalynn,55,-1000,0
Kare,62,-1000,0
Karee,30,-1000,0
Karel,32,-1000,0
Karen,84,-1000,0
Karena,57,-1000,0
Kari,18,-1000,0
Karia,51,-1000,0
Karie,60,-1000,0
Karil,94,-1000,0
Karilynn,67,-1000,0
Karin,24,-1000,0
Karina,83,-1000,0
Karine,6,-1000,0
Kariotta,15,-1000,0
Karisa,98,-1000,0
Karissa,2,-1000,0
Karita,4,-1000,0
Karla,53,-1000,0
Karlee,90,-1000,0
Karleen,27,-1000,0
Karlen,12,-1000,0
Karlene,66,-1000,0
Karlie,47,-1000,0
Karlotta,94,-1000,0
Karlotte,80,-1000,0
Karly,66,-1000,0
Karlyn,25,-1000,0
Karmen,4,-1000,0
Karna,44,-1000,0
Karol,0,-1000,0
Karola,17,-1000,0
Karole,19,-1000,0
Karolina,44,-1000,0
Karoline,89,-1000,0
Karoly,35,-1000,0
Karon,24,-1000,0
Karrah,19,-1000,0
Karrie,29,-1000,0
Karry,75,-1000,0
Kary,77,-1000,0
Karyl,62,-1000,0
Karylin,94,-1000,0
Karyn,75,-1000,0
Kasey,18,-1000,0
Kass,62,-1000,0
Kassandra,50,-1000,0
Kassey,18,-1000,0
Kassi,51,-1000,0
Kassia,61,-1000,0
Kassie,86,-1000,0
Kat,61,-1000,0
Kata,77,-1000,0
Katalin,92,-1000,0
Kate,91,-1000,0
Katee,85,-1000,0
Katerina,31,-1000,0
Katerine,46,-1000,0
Katey,31,-1000,0
Kath,50,-1000,0
Katha,68,-1000,0
Katharina,28,-1000,0
Katharine,43,-1000,0
Katharyn,89,-1000,0
Kathe,15,-1000,0
Katherina,85,-1000,0
Katherine,9,-1000,0
Katheryn,98,-1000,0
Kathi,55,-1000,0
Kathie,13,-1000,0
Kathleen,95,-1000,0
Kathlin,89,-1000,0
Kathrine,80,-1000,0
Kathryn,16,-1000,0
Kathryne,55,-1000,0
Kathy,99,-1000,0
Kathye,80,-1000,0
Kati,67,-1000,0
Katie,78,-1000,0
Katina,44,-1000,0
Katine,82,-1000,0
Katinka,0,-1000,0
Katleen,67,-1000,0
Katlin,41,-1000,0
Katrina,66,-1000,0
Katrine,98,-1000,0
Katrinka,66,-1000,0
Katti,55,-1000,0
Kattie,80,-1000,0
Katuscha,87,-1000,0
Katusha,38,-1000,0
Katy,21,-1000,0
Katya,47,-1000,0
Kay,61,-1000,0
Kaycee,94,-1000,0
Kaye,66,-1000,0
Kayla,72,-1000,0
Kayle,82,-1000,0
Kaylee,81,-1000,0
Kayley,95,-1000,0
Kaylil,89,-1000,0
Kaylyn,17,-1000,0
Keeley,65,-1000,0
Keelia,71,-1000,0
Keely,61,-1000,0
Kelcey,6,-1000,0
Kelci,63,-1000,0
Kelcie,23,-1000,0
Kelcy,60,-1000,0
Kelila,87,-1000,0
Kellen,10,-1000,0
Kelley,26,-1000,0
Kelli,1,-1000,0
Kellia,50,-1000,0
Kellie,4,-1000,0
Kellina,57,-1000,0
Kellsie,35,-1000,0
Kelly,11,-1000,0
Kellyann,22,-1000,0
Kelsey,82,-1000,0
Kelsi,83,-1000,0
Kelsy,24,-1000,0
Kendra,2,-1000,0
Kendre,53,-1000,0
Kenna,72,-1000,0
Keri,91,-1000,0
Keriann,84,-1000,0
Kerianne,44,-1000,0
Kerri,31,-1000,0
Kerrie,6,-1000,0
Kerrill,54,-1000,0
Kerrin,88,-1000,0
Kerry,11,-1000,0
Kerstin,33,-1000,0
Kesley,81,-1000,0
Keslie,59,-1000,0
Kessia,63,-1000,0
Kessiah,78,-1000,0
Ketti,67,-1000,0
Kettie,40,-1000,0
Ketty,78,-1000,0
Kevina,77,-1000,0
Kevyn,26,-1000,0
Ki,3,-1000,0
Kiah,83,-1000,0
Kial,91,-1000,0
Kiele,80,-1000,0
Kiersten,6,-1000,0
Kikelia,19,-1000,0
Kiley,87,-1000,0
Kim,70,-1000,0
Kimberlee,86,-1000,0
Kimberley,57,-1000,0
Kimberli,86,-1000,0
Kimberly,12,-1000,0
Kimberlyn,14,-1000,0
Kimbra,65,-1000,0
Kimmi,67,-1000,0
Kimmie,25,-1000,0
Kimmy,71,-1000,0
Kinna,15,-1000,0
Kip,25,-1000,0
Kipp,41,-1000,0
Kippie,79,-1000,0
Kippy,88,-1000,0
Kira,66,-1000,0
Kirbee,53,-1000,0
Kirbie,41,-1000,0
Kirby,82,-1000,0
Kiri,68,-1000,0
Kirsten,61,-1000,0
Kirsteni,20,-1000,0
Kirsti,62,-1000,0
Kirstin,5,-1000,0
Kirstyn,82,-1000,0
Kissee,8,-1000,0
Kissiah,27,-1000,0
Kissie,78,-1000,0
Kit,92,-1000,0
Kitti,51,-1000,0
Kittie,92,-1000,0
Kitty,21,-1000,0
Kizzee,2,-1000,0
Kizzie,14,-1000,0
Klara,20,-1000,0
Klarika,82,-1000,0
Klarrisa,39,-1000,0
Konstance,53,-1000,0
Konstanze,15,-1000,0
Koo,29,-1000,0
Kora,29,-1000,0
Koral,6,-1000,0
Koralle,7,-1000,0
Kordula,35,-1000,0
Kore,45,-1000,0
Korella,66,-1000,0
Koren,0,-1000,0
Koressa,11,-1000,0
Kori,9,-1000,0
Korie,20,-1000,0
Korney,74,-1000,0
Korrie,88,-1000,0
Korry,25,-1000,0
Kris,13,-1000,0
Krissie,8,-1000,0
Krissy,95,-1000,0
Krista,83,-1000,0
Kristal,69,-1000,0
Kristan,39,-1000,0
Kriste,42,-1000,0
Kristel,94,-1000,0
Kristen,79,-1000,0
Kristi,54,-1000,0
Kristien,12,-1000,0
Kristin,73,-1000,0
Kristina,50,-1000,0
Kristine,1,-1000,0
Kristy,53,-1000,0
Kristyn,93,-1000,0
Krysta,34,-1000,0
Krystal,2,-1000,0
Krystalle,31,-1000,0
Krystle,42,-1000,0
Krystyna,48,-1000,0
Kyla,26,-1000,0
Kyle,77,-1000,0
Kylen,49,-1000,0
Kylie,12,-1000,0
Kylila,73,-1000,0
Kylynn,6,-1000,0
Kym,52,-1000,0
Kynthia,1,-1000,0
Kyrstin,15,-1000,0
La Verne,34,-1000,0
Lacee,78,-1000,0
Lacey,58,-1000,0
Lacie,3,-1000,0
Lacy,77,-1000,0
Ladonna,45,-1000,0
Laetitia,7,-1000,0
Laina,89,-1000,0
Lainey,27,-1000,0
Lana,14,-1000,0
Lanae,60,-1000,0
Lane,19,-1000,0
Lanette,38,-1000,0
Laney,45,-1000,0
Lani,90,-1000,0
Lanie,42,-1000,0
Lanita,86,-1000,0
Lanna,85,-1000,0
Lanni,37,-1000,0
Lanny,9,-1000,0
Lara,53,-1000,0
Laraine,11,-1000,0
Lari,37,-1000,0
Larina,81,-1000,0
Larine,31,-1000,0
Larisa,92,-1000,0
Larissa,28,-1000,0
Lark,95,-1000,0
Laryssa,40,-1000,0
Latashia,8,-1000,0
Latia,5,-1000,0
Latisha,25,-1000,0
Latrena,32,-1000,0
Latrina,37,-1000,0
Laura,17,-1000,0
Lauraine,64,-1000,0
Laural,89,-1000,0
Lauralee,40,-1000,0
Laure,36,-1000,0
Lauree,59,-1000,0
Laureen,47,-1000,0
Laurel,76,-1000,0
Laurella,39,-1000,0
Lauren,74,-1000,0
Laurena,64,-1000,0
Laurene,75,-1000,0
Lauretta,16,-1000,0
Laurette,27,-1000,0
Lauri,96,-1000,0
Laurianne,58,-1000,0
Laurice,86,-1000,0
Laurie,22,-1000,0
Lauryn,49,-1000,0
Lavena,52,-1000,0
Laverna,45,-1000,0
Laverne,49,-1000,0
Lavina,93,-1000,0
Lavinia,64,-1000,0
Lavinie,17,-1000,0
Layla,44,-1000,0
Layne,9,-1000,0
Layney,3,-1000,0
Lea,52,-1000,0
Leah,92,-1000,0
Leandra,48,-1000,0
Leann,2,-1000,0
Leanna,20,-1000,0
Leanor,26,-1000,0
Leanora,69,-1000,0
Lebbie,77,-1000,0
Leda,7,-1000,0
Lee,99,-1000,0
Leeann,82,-1000,0
Leeanne,34,-1000,0
Leela,57,-1000,0
Leelah,97,-1000,0
Leena,73,-1000,0
Leesa,28,-1000,0
Leese,0,-1000,0
Legra,97,-1000,0
Leia,76,-1000,0
Leigh,86,-1000,0
Leigha,19,-1000,0
Leila,4,-1000,0
Leilah,93,-1000,0
Leisha,4,-1000,0
Lela,39,-1000,0
Lelah,6,-1000,0
Leland,22,-1000,0
Lelia,28,-1000,0
Lena,86,-1000,0
Lenee,84,-1000,0
Lenette,46,-1000,0
Lenka,16,-1000,0
Lenna,17,-1000,0
Lenora,38,-1000,0
Lenore,87,-1000,0
Leodora,38,-1000,0
Leoine,98,-1000,0
Leola,28,-1000,0
Leoline,39,-1000,0
Leona,19,-1000,0
Leonanie,86,-1000,0
Leone,26,-1000,0
Leonelle,63,-1000,0
Leonie,72,-1000,0
Leonora,98,-1000,0
Leonore,95,-1000,0
Leontine,37,-1000,0
Leontyne,3,-1000,0
Leora,14,-1000,0
Leshia,36,-1000,0
Lesley,83,-1000,0
Lesli,5,-1000,0
Leslie,62,-1000,0
Lesly,30,-1000,0
Lesya,15,-1000,0
Leta,45,-1000,0
Lethia,24,-1000,0
Leticia,23,-1000,0
Letisha,19,-1000,0
Letitia,94,-1000,0
Letizia,1,-1000,0
Letta,73,-1000,0
Letti,59,-1000,0
Lettie,51,-1000,0
Letty,76,-1000,0
Lexi,33,-1000,0
Lexie,41,-1000,0
Lexine,69,-1000,0
Lexis,77,-1000,0
Lexy,95,-1000,0
Leyla,38,-1000,0
Lezlie,41,-1000,0
Lia,21,-1000,0
Lian,38,-1000,0
Liana,85,-1000,0
Liane,96,-1000,0
Lianna,3,-1000,0
Lianne,97,-1000,0
Lib,70,-1000,0
Libbey,54,-1000,0
Libbi,17,-1000,0
Libbie,12,-1000,0
Libby,91,-1000,0
Licha,70,-1000,0
Lida,58,-1000,0
Lidia,88,-1000,0
Liesa,39,-1000,0
Lil,39,-1000,0
Lila,19,-1000,0
Lilah,38,-1000,0
Lilas,84,-1000,0
Lilia,76,-1000,0
Lilian,57,-1000,0
Liliane,77,-1000,0
Lilias,56,-1000,0
Lilith,95,-1000,0
Lilla,45,-1000,0
Lilli,33,-1000,0
Lillian,37,-1000,0
Lillis,74,-1000,0
Lilllie,29,-1000,0
Lilly,24,-1000,0
Lily,91,-1000,0
Lilyan,82,-1000,0
Lin,10,-1000,0
Lina,18,-1000,0
Lind,84,-1000,0
Linda,51,-1000,0
Lindi,4,-1000,0
Lindie,39,-1000,0
Lindsay,84,-1000,0
Lindsey,28,-1000,0
Lindsy,83,-1000,0
Lindy,97,-1000,0
Linea,44,-1000,0
Linell,0,-1000,0
Linet,19,-1000,0
Linette,96,-1000,0
Linn,90,-1000,0
Linnea,18,-1000,0
Linnell,64,-1000,0
Linnet,79,-1000,0
Linnie,58,-1000,0
Linzy,80,-1000,0
Lira,12,-1000,0
Lisa,27,-1000,0
Lisabeth,3,-1000,0
Lisbeth,29,-1000,0
Lise,30,-1000,0
Lisetta,66,-1000,0
Lisette,67,-1000,0
Lisha,83,-1000,0
Lishe,52,-1000,0
Lissa,5,-1000,0
Lissi,62,-1000,0
Lissie,33,-1000,0
Lissy,46,-1000,0
Lita,86,-1000,0
Liuka,91,-1000,0
Liv,37,-1000,0
Liva,25,-1000,0
Livia,66,-1000,0
Livvie,79,-1000,0
Livvy,15,-1000,0
Livvyy,73,-1000,0
Livy,59,-1000,0
Liz,95,-1000,0
Liza,95,-1000,0
Lizabeth,73,-1000,0
Lizbeth,11,-1000,0
Lizette,45,-1000,0
Lizzie,68,-1000,0
Lizzy,12,-1000,0
Loella,0,-1000,0
Lois,57,-1000,0
Loise,45,-1000,0
Lola,20,-1000,0
Loleta,63,-1000,0
Lolita,84,-1000,0
Lolly,42,-1000,0
Lona,62,-1000,0
Lonee,5,-1000,0
Loni,19,-1000,0
Lonna,95,-1000,0
Lonni,6,-1000,0
Lonnie,76,-1000,0
Lora,1,-1000,0
Lorain,33,-1000,0
Loraine,56,-1000,0
Loralee,17,-1000,0
Loralie,21,-1000,0
Loralyn,34,-1000,0
Loree,66,-1000,0
Loreen,23,-1000,0
Lorelei,49,-1000,0
Lorelle,89,-1000,0
Loren,77,-1000,0
Lorena,57,-1000,0
Lorene,20,-1000,0
Lorenza,87,-1000,0
Loretta,28,-1000,0
Lorette,81,-1000,0
Lori,78,-1000,0
Loria,57,-1000,0
Lorianna,25,-1000,0
Lorianne,43,-1000,0
Lorie,57,-1000,0
Lorilee,17,-1000,0
Lorilyn,45,-1000,0
Lorinda,1,-1000,0
Lorine,97,-1000,0
Lorita,65,-1000,0
Lorna,86,-1000,0
Lorne,55,-1000,0
Lorraine,48,-1000,0
Lorrayne,26,-1000,0
Lorri,83,-1000,0
Lorrie,54,-1000,0
Lorrin,17,-1000,0
Lorry,87,-1000,0
Lory,39,-1000,0
Lotta,34,-1000,0
Lotte,73,-1000,0
Lotti,47,-1000,0
Lottie,31,-1000,0
Lotty,79,-1000,0
Lou,98,-1000,0
Louella,81,-1000,0
Louisa,89,-1000,0
Louise,42,-1000,0
Louisette,25,-1000,0
Loutitia,86,-1000,0
Lu,25,-1000,0
Luce,97,-1000,0
Luci,48,-1000,0
Lucia,69,-1000,0
Luciana,80,-1000,0
Lucie,16,-1000,0
Lucienne,4,-1000,0
Lucila,79,-1000,0
Lucilia,90,-1000,0
Lucille,13,-1000,0
Lucina,67,-1000,0
Lucinda,21,-1000,0
Lucine,59,-1000,0
Lucita,90,-1000,0
Lucky,49,-1000,0
Lucretia,41,-1000,0
Lucy,93,-1000,0
Ludovika,82,-1000,0
Luella,24,-1000,0
Luelle,78,-1000,0
Luisa,5,-1000,0
Luise,57,-1000,0
Lula,96,-1000,0
Lulita,29,-1000,0
Lulu,32,-1000,0
Lura,65,-1000,0
Lurette,0,-1000,0
Lurleen,99,-1000,0
Lurlene,39,-1000,0
Lurline,17,-1000,0
Lusa,15,-1000,0
Luz,72,-1000,0
Lyda,79,-1000,0
Lydia,76,-1000,0
Lydie,48,-1000,0
Lyn,1,-1000,0
Lynda,16,-1000,0
Lynde,81,-1000,0
Lyndel,35,-1000,0
Lyndell,93,-1000,0
Lyndsay,75,-1000,0
Lyndsey,6,-1000,0
Lyndsie,97,-1000,0
Lyndy,73,-1000,0
Lynea,96,-1000,0
Lynelle,79,-1000,0
Lynett,28,-1000,0
Lynette,13,-1000,0
Lynn,81,-1000,0
Lynna,4,-1000,0
Lynne,86,-1000,0
Lynnea,86,-1000,0
Lynnell,18,-1000,0
Lynnelle,5,-1000,0
Lynnet,81,-1000,0
Lynnett,85,-1000,0
Lynnette,1,-1000,0
Lynsey,54,-1000,0
Lyssa,33,-1000,0
Mab,5,-1000,0
Mabel,87,-1000,0
Mabelle,67,-1000,0
Mable,42,-1000,0
Mada,52,-1000,0
Madalena,19,-1000,0
Madalyn,34,-1000,0
Maddalena,45,-1000,0
Maddi,20,-1000,0
Maddie,24,-1000,0
Maddy,80,-1000,0
Madel,63,-1000,0
Madelaine,10,-1000,0
Madeleine,16,-1000,0
Madelena,14,-1000,0
Madelene,26,-1000,0
Madelin,43,-1000,0
Madelina,34,-1000,0
Madeline,69,-1000,0
Madella,47,-1000,0
Madelle,77,-1000,0
Madelon,66,-1000,0
Madelyn,30,-1000,0
Madge,56,-1000,0
Madlen,46,-1000,0
Madlin,68,-1000,0
Madonna,61,-1000,0
Mady,79,-1000,0
Mae,59,-1000,0
Maegan,29,-1000,0
Mag,15,-1000,0
Magda,90,-1000,0
Magdaia,25,-1000,0
Magdalen,36,-1000,0
Magdalena,76,-1000,0
Magdalene,31,-1000,0
Maggee,8,-1000,0
Maggi,60,-1000,0
Maggie,3,-1000,0
Maggy,24,-1000,0
Mahala,3,-1000,0
Mahalia,37,-1000,0
Maia,98,-1000,0
Maible,79,-1000,0
Maiga,0,-1000,0
Maighdiln,56,-1000,0
Mair,67,-1000,0
Maire,14,-1000,0
Maisey,96,-1000,0
Maisie,82,-1000,0
Maitilde,51,-1000,0
Mala,66,-1000,0
Malanie,64,-1000,0
Malena,52,-1000,0
Malia,97,-1000,0
Malina,70,-1000,0
Malinda,12,-1000,0
