City,Value,ValueFaux,y
Henrie,65,-1000,0
Henrieta,58,-1000,0
Henrietta,60,-1000,0
Henriette,95,-1000,0
Henryetta,35,-1000,0
Hephzibah,83,-1000,0
Hermia,64,-1000,0
Hermina,87,-1000,0
Hermine,36,-1000,0
Herminia,39,-1000,0
Hermione,9,-1000,0
Herta,38,-1000,0
Hertha,8,-1000,0
Hester,12,-1000,0
Hesther,23,-1000,0
Hestia,98,-1000,0
Hetti,3,-1000,0
Hettie,16,-1000,0
Hetty,90,-1000,0
Hilary,38,-1000,0
Hilda,57,-1000,0
Hildagard,46,-1000,0
Hildagarde,95,-1000,0
Hilde,21,-1000,0
Hildegaard,47,-1000,0
Hildegarde,80,-1000,0
Hildy,24,-1000,0
Hillary,81,-1000,0
Hilliary,82,-1000,0
Hinda,47,-1000,0
Holli,88,-1000,0
Hollie,75,-1000,0
Holly,18,-1000,0
Holly-Anne,70,-1000,0
Hollyanne,82,-1000,0
Honey,6,-1000,0
Honor,90,-1000,0
Honoria,45,-1000,0
Hope,18,-1000,0
Horatia,46,-1000,0
Hortense,3,-1000,0
Hortensia,34,-1000,0
Hulda,88,-1000,0
Hyacinth,34,-1000,0
Hyacintha,7,-1000,0
Hyacinthe,36,-1000,0
Hyacinthia,71,-1000,0
Hyacinthie,47,-1000,0
Hynda,19,-1000,0
Ianthe,53,-1000,0
Ibbie,44,-1000,0
Ibby,15,-1000,0
Ida,17,-1000,0
Idalia,33,-1000,0
Idalina,9,-1000,0
Idaline,14,-1000,0
Idell,68,-1000,0
Idelle,77,-1000,0
Idette,96,-1000,0
Ileana,46,-1000,0
Ileane,23,-1000,0
Ilene,80,-1000,0
Ilise,35,-1000,0
Ilka,74,-1000,0
Illa,50,-1000,0
Ilsa,57,-1000,0
Ilse,23,-1000,0
Ilysa,25,-1000,0
Ilyse,13,-1000,0
Ilyssa,3,-1000,0
Imelda,50,-1000,0
Imogen,99,-1000,0
Imogene,43,-1000,0
Imojean,56,-1000,0
Ina,61,-1000,0
Indira,92,-1000,0
Ines,76,-1000,0
Inesita,39,-1000,0
Inessa,92,-1000,0
Inez,26,-1000,0
Inga,10,-1000,0
Ingaberg,69,-1000,0
Ingaborg,35,-1000,0
Inge,75,-1000,0
Ingeberg,1,-1000,0
Ingeborg,70,-1000,0
Inger,16,-1000,0
Ingrid,47,-1000,0
Ingunna,19,-1000,0
Inna,53,-1000,0
Iolande,80,-1000,0
Iolanthe,33,-1000,0
Iona,26,-1000,0
Iormina,53,-1000,0
Ira,28,-1000,0
Irena,62,-1000,0
Irene,55,-1000,0
Irina,1,-1000,0
Iris,66,-1000,0
Irita,19,-1000,0
Irma,37,-1000,0
Isa,86,-1000,0
Isabel,63,-1000,0
Isabelita,96,-1000,0
Isabella,10,-1000,0
Isabelle,13,-1000,0
Isadora,45,-1000,0
Isahella,77,-1000,0
Iseabal,1,-1000,0
Isidora,31,-1000,0
Isis,16,-1000,0
Isobel,96,-1000,0
Issi,25,-1000,0
Issie,24,-1000,0
Issy,68,-1000,0
Ivett,9,-1000,0
Ivette,2,-1000,0
Ivie,81,-1000,0
Ivonne,68,-1000,0
Ivory,2,-1000,0
Ivy,47,-1000,0
Izabel,48,-1000,0
Jacenta,98,-1000,0
Jacinda,68,-1000,0
Jacinta,44,-1000,0
Jacintha,99,-1000,0
Jacinthe,68,-1000,0
Jackelyn,5,-1000,0
Jacki,54,-1000,0
Jackie,45,-1000,0
Jacklin,24,-1000,0
Jacklyn,15,-1000,0
Jackquelin,55,-1000,0
Jackqueline,13,-1000,0
Jacky,54,-1000,0
Jaclin,14,-1000,0
Jaclyn,75,-1000,0
Jacquelin,60,-1000,0
Jacqueline,39,-1000,0
Jacquelyn,90,-1000,0
Jacquelynn,0,-1000,0
Jacquenetta,69,-1000,0
Jacquenette,40,-1000,0
Jacquetta,39,-1000,0
Jacquette,27,-1000,0
Jacqui,82,-1000,0
Jacquie,27,-1000,0
Jacynth,78,-1000,0
Jada,4,-1000,0
Jade,48,-1000,0
Jaime,17,-1000,0
Jaimie,89,-1000,0
Jaine,60,-1000,0
Jami,7,-1000,0
Jamie,74,-1000,0
Jamima,41,-1000,0
Jammie,62,-1000,0
Jan,19,-1000,0
Jana,64,-1000,0
Janaya,5,-1000,0
Janaye,96,-1000,0
Jandy,99,-1000,0
Jane,63,-1000,0
Janean,18,-1000,0
Janeczka,35,-1000,0
Janeen,31,-1000,0
Janel,80,-1000,0
Janela,57,-1000,0
Janella,30,-1000,0
Janelle,99,-1000,0
Janene,80,-1000,0
Janenna,5,-1000,0
Janessa,4,-1000,0
Janet,0,-1000,0
Janeta,70,-1000,0
Janetta,48,-1000,0
Janette,98,-1000,0
Janeva,88,-1000,0
Janey,4,-1000,0
Jania,49,-1000,0
Janice,92,-1000,0
Janie,25,-1000,0
Janifer,87,-1000,0
Janina,81,-1000,0
Janine,11,-1000,0
Janis,44,-1000,0
Janith,49,-1000,0
Janka,14,-1000,0
Janna,63,-1000,0
Jannel,66,-1000,0
Jannelle,34,-1000,0
Janot,95,-1000,0
Jany,63,-1000,0
Jaquelin,5,-1000,0
Jaquelyn,85,-1000,0
Jaquenetta,56,-1000,0
Jaquenette,82,-1000,0
Jaquith,29,-1000,0
Jasmin,15,-1000,0
Jasmina,91,-1000,0
Jasmine,90,-1000,0
Jayme,33,-1000,0
Jaymee,44,-1000,0
Jayne,24,-1000,0
Jaynell,82,-1000,0
Jazmin,57,-1000,0
Jean,85,-1000,0
Jeana,97,-1000,0
Jeane,88,-1000,0
Jeanelle,96,-1000,0
Jeanette,78,-1000,0
Jeanie,13,-1000,0
Jeanine,92,-1000,0
Jeanna,83,-1000,0
Jeanne,83,-1000,0
Jeannette,57,-1000,0
Jeannie,10,-1000,0
Jeannine,98,-1000,0
Jehanna,8,-1000,0
Jelene,75,-1000,0
Jemie,21,-1000,0
Jemima,97,-1000,0
Jemimah,78,-1000,0
Jemmie,81,-1000,0
Jemmy,51,-1000,0
Jen,87,-1000,0
Jena,57,-1000,0
Jenda,21,-1000,0
Jenelle,32,-1000,0
Jeni,45,-1000,0
Jenica,71,-1000,0
Jeniece,78,-1000,0
Jenifer,29,-1000,0
Jeniffer,11,-1000,0
Jenilee,97,-1000,0
Jenine,44,-1000,0
Jenn,86,-1000,0
Jenna,69,-1000,0
Jennee,85,-1000,0
Jennette,12,-1000,0
Jenni,82,-1000,0
Jennica,0,-1000,0
Jennie,72,-1000,0
Jennifer,59,-1000,0
Jennilee,92,-1000,0
Jennine,23,-1000,0
Jenny,31,-1000,0
Jeralee,14,-1000,0
Jere,96,-1000,0
Jeri,68,-1000,0
Jermaine,4,-1000,0
Jerrie,29,-1000,0
Jerrilee,0,-1000,0
Jerrilyn,72,-1000,0
Jerrine,74,-1000,0
Jerry,24,-1000,0
Jerrylee,25,-1000,0
Jess,76,-1000,0
Jessa,77,-1000,0
Jessalin,34,-1000,0
Jessalyn,22,-1000,0
Jessamine,20,-1000,0
Jessamyn,88,-1000,0
Jesse,35,-1000,0
Jesselyn,95,-1000,0
Jessi,71,-1000,0
Jessica,93,-1000,0
Jessie,81,-1000,0
Jessika,58,-1000,0
Jessy,58,-1000,0
Jewel,4,-1000,0
Jewell,36,-1000,0
Jewelle,16,-1000,0
Jill,23,-1000,0
Jillana,43,-1000,0
Jillane,18,-1000,0
Jillayne,48,-1000,0
Jilleen,10,-1000,0
Jillene,0,-1000,0
Jilli,25,-1000,0
Jillian,18,-1000,0
Jillie,8,-1000,0
Jilly,92,-1000,0
Jinny,92,-1000,0
Jo,65,-1000,0
Jo Ann,35,-1000,0
Jo-Ann,5,-1000,0
Jo-Anne,95,-1000,0
Joan,41,-1000,0
Joana,64,-1000,0
Joane,32,-1000,0
Joanie,98,-1000,0
Joann,89,-1000,0
Joanna,89,-1000,0
Joanne,22,-1000,0
Joannes,76,-1000,0
Jobey,11,-1000,0
Jobi,95,-1000,0
Jobie,47,-1000,0
Jobina,82,-1000,0
Joby,67,-1000,0
Jobye,67,-1000,0
Jobyna,29,-1000,0
Jocelin,43,-1000,0
Joceline,13,-1000,0
Jocelyn,91,-1000,0
Jocelyne,39,-1000,0
Jodee,80,-1000,0
Jodi,16,-1000,0
Jodie,79,-1000,0
Jody,82,-1000,0
Joeann,23,-1000,0
Joela,86,-1000,0
Joelie,30,-1000,0
Joell,6,-1000,0
Joella,80,-1000,0
Joelle,39,-1000,0
Joellen,61,-1000,0
Joelly,17,-1000,0
Joellyn,62,-1000,0
Joelynn,61,-1000,0
Joete,99,-1000,0
Joey,96,-1000,0
Johanna,59,-1000,0
Johannah,37,-1000,0
Johna,66,-1000,0
Johnath,67,-1000,0
Johnette,55,-1000,0
Johnna,95,-1000,0
Joice,62,-1000,0
Jojo,21,-1000,0
Jolee,35,-1000,0
Joleen,37,-1000,0
Jolene,77,-1000,0
Joletta,42,-1000,0
Joli,60,-1000,0
Jolie,89,-1000,0
Joline,79,-1000,0
Joly,41,-1000,0
Jolyn,27,-1000,0
Jolynn,54,-1000,0
Jonell,92,-1000,0
Joni,22,-1000,0
Jonie,94,-1000,0
Jonis,86,-1000,0
Jordain,96,-1000,0
Jordan,81,-1000,0
Jordana,56,-1000,0
Jordanna,84,-1000,0
Jorey,80,-1000,0
Jori,82,-1000,0
Jorie,75,-1000,0
Jorrie,37,-1000,0
Jorry,86,-1000,0
Joscelin,26,-1000,0
Josee,85,-1000,0
Josefa,14,-1000,0
Josefina,63,-1000,0
Josepha,9,-1000,0
Josephina,84,-1000,0
Josephine,69,-1000,0
Josey,8,-1000,0
Josi,14,-1000,0
Josie,58,-1000,0
Josselyn,90,-1000,0
Josy,85,-1000,0
Jourdan,77,-1000,0
Joy,86,-1000,0
Joya,73,-1000,0
Joyan,48,-1000,0
Joyann,67,-1000,0
Joyce,42,-1000,0
Joycelin,55,-1000,0
Joye,3,-1000,0
Jsandye,68,-1000,0
Juana,10,-1000,0
Juanita,81,-1000,0
Judi,80,-1000,0
Judie,71,-1000,0
Judith,61,-1000,0
Juditha,41,-1000,0
Judy,2,-1000,0
Judye,88,-1000,0
Juieta,61,-1000,0
Julee,15,-1000,0
Juli,65,-1000,0
Julia,78,-1000,0
Juliana,66,-1000,0
Juliane,51,-1000,0
Juliann,69,-1000,0
Julianna,48,-1000,0
Julianne,93,-1000,0
Julie,8,-1000,0
Julienne,11,-1000,0
Juliet,0,-1000,0
Julieta,98,-1000,0
Julietta,89,-1000,0
Juliette,19,-1000,0
Julina,5,-1000,0
Juline,39,-1000,0
Julissa,31,-1000,0
Julita,29,-1000,0
June,96,-1000,0
Junette,49,-1000,0
Junia,8,-1000,0
Junie,53,-1000,0
Junina,61,-1000,0
Justina,71,-1000,0
Justine,76,-1000,0
Justinn,90,-1000,0
Jyoti,39,-1000,0
Kacey,42,-1000,0
Kacie,42,-1000,0
Kacy,65,-1000,0
Kaela,66,-1000,0
Kai,23,-1000,0
Kaia,70,-1000,0
Kaila,53,-1000,0
Kaile,92,-1000,0
Kailey,61,-1000,0
Kaitlin,17,-1000,0
Kaitlyn,86,-1000,0
Kaitlynn,77,-1000,0
Kaja,73,-1000,0
Kakalina,91,-1000,0
Kala,16,-1000,0
Kaleena,4,-1000,0
Kali,26,-1000,0
Kalie,0,-1000,0
Kalila,96,-1000,0
Kalina,22,-1000,0
Kalinda,63,-1000,0
Kalindi,11,-1000,0
Kalli,50,-1000,0
Kally,92,-1000,0
Kameko,64,-1000,0
Kamila,42,-1000,0
Kamilah,4,-1000,0
Kamillah,86,-1000,0
Kandace,46,-1000,0
Kandy,62,-1000,0
Kania,29,-1000,0
Kanya,35,-1000,0
Kara,79,-1000,0
Kara-Lynn,84,-1000,0
Karalee,13,-1000,0
Karalynn,82,-1000,0
Kare,78,-1000,0
Karee,49,-1000,0
Karel,62,-1000,0
Karen,4,-1000,0
Karena,87,-1000,0
Kari,60,-1000,0
Karia,13,-1000,0
Karie,41,-1000,0
Karil,98,-1000,0
Karilynn,92,-1000,0
Karin,52,-1000,0
Karina,12,-1000,0
Karine,39,-1000,0
Kariotta,89,-1000,0
Karisa,78,-1000,0
Karissa,63,-1000,0
Karita,65,-1000,0
Karla,82,-1000,0
Karlee,37,-1000,0
Karleen,23,-1000,0
Karlen,16,-1000,0
Karlene,51,-1000,0
Karlie,41,-1000,0
Karlotta,79,-1000,0
Karlotte,17,-1000,0
Karly,0,-1000,0
Karlyn,86,-1000,0
Karmen,21,-1000,0
Karna,84,-1000,0
Karol,8,-1000,0
Karola,8,-1000,0
Karole,89,-1000,0
Karolina,74,-1000,0
Karoline,49,-1000,0
Karoly,50,-1000,0
Karon,22,-1000,0
Karrah,70,-1000,0
Karrie,12,-1000,0
Karry,72,-1000,0
Kary,75,-1000,0
Karyl,28,-1000,0
Karylin,71,-1000,0
Karyn,56,-1000,0
Kasey,77,-1000,0
Kass,67,-1000,0
Kassandra,15,-1000,0
Kassey,65,-1000,0
Kassi,71,-1000,0
Kassia,88,-1000,0
Kassie,56,-1000,0
Kat,75,-1000,0
Kata,59,-1000,0
Katalin,75,-1000,0
Kate,81,-1000,0
Katee,39,-1000,0
Katerina,47,-1000,0
Katerine,87,-1000,0
Katey,45,-1000,0
Kath,30,-1000,0
Katha,37,-1000,0
Katharina,90,-1000,0
Katharine,27,-1000,0
Katharyn,46,-1000,0
Kathe,64,-1000,0
Katherina,86,-1000,0
Katherine,21,-1000,0
Katheryn,13,-1000,0
Kathi,41,-1000,0
Kathie,19,-1000,0
Kathleen,51,-1000,0
Kathlin,6,-1000,0
Kathrine,43,-1000,0
Kathryn,41,-1000,0
Kathryne,3,-1000,0
Kathy,36,-1000,0
Kathye,12,-1000,0
Kati,37,-1000,0
Katie,13,-1000,0
Katina,55,-1000,0
Katine,30,-1000,0
Katinka,32,-1000,0
Katleen,96,-1000,0
Katlin,98,-1000,0
Katrina,28,-1000,0
Katrine,74,-1000,0
Katrinka,96,-1000,0
Katti,86,-1000,0
Kattie,73,-1000,0
Katuscha,67,-1000,0
Katusha,81,-1000,0
Katy,11,-1000,0
Katya,12,-1000,0
Kay,38,-1000,0
Kaycee,2,-1000,0
Kaye,85,-1000,0
Kayla,85,-1000,0
Kayle,64,-1000,0
Kaylee,94,-1000,0
Kayley,70,-1000,0
Kaylil,94,-1000,0
Kaylyn,16,-1000,0
Keeley,74,-1000,0
Keelia,90,-1000,0
Keely,49,-1000,0
Kelcey,34,-1000,0
Kelci,38,-1000,0
Kelcie,14,-1000,0
Kelcy,73,-1000,0
Kelila,16,-1000,0
Kellen,69,-1000,0
Kelley,24,-1000,0
Kelli,5,-1000,0
Kellia,48,-1000,0
Kellie,97,-1000,0
Kellina,1,-1000,0
Kellsie,12,-1000,0
Kelly,19,-1000,0
Kellyann,70,-1000,0
Kelsey,8,-1000,0
Kelsi,22,-1000,0
Kelsy,25,-1000,0
Kendra,90,-1000,0
Kendre,4,-1000,0
Kenna,21,-1000,0
Keri,63,-1000,0
Keriann,42,-1000,0
Kerianne,55,-1000,0
Kerri,58,-1000,0
Kerrie,29,-1000,0
Kerrill,67,-1000,0
Kerrin,33,-1000,0
Kerry,32,-1000,0
Kerstin,50,-1000,0
Kesley,54,-1000,0
Keslie,80,-1000,0
Kessia,57,-1000,0
Kessiah,63,-1000,0
Ketti,63,-1000,0
Kettie,98,-1000,0
Ketty,68,-1000,0
Kevina,80,-1000,0
Kevyn,16,-1000,0
Ki,20,-1000,0
Kiah,52,-1000,0
Kial,3,-1000,0
Kiele,17,-1000,0
Kiersten,53,-1000,0
Kikelia,21,-1000,0
Kiley,4,-1000,0
Kim,3,-1000,0
Kimberlee,14,-1000,0
Kimberley,75,-1000,0
Kimberli,76,-1000,0
Kimberly,21,-1000,0
Kimberlyn,27,-1000,0
Kimbra,20,-1000,0
Kimmi,82,-1000,0
Kimmie,15,-1000,0
Kimmy,19,-1000,0
Kinna,67,-1000,0
Kip,20,-1000,0
Kipp,93,-1000,0
Kippie,25,-1000,0
Kippy,12,-1000,0
Kira,98,-1000,0
Kirbee,78,-1000,0
Kirbie,91,-1000,0
Kirby,53,-1000,0
Kiri,59,-1000,0
Kirsten,40,-1000,0
Kirsteni,44,-1000,0
Kirsti,95,-1000,0
Kirstin,71,-1000,0
Kirstyn,81,-1000,0
Kissee,8,-1000,0
Kissiah,34,-1000,0
Kissie,94,-1000,0
Kit,26,-1000,0
Kitti,64,-1000,0
Kittie,60,-1000,0
Kitty,71,-1000,0
Kizzee,23,-1000,0
Kizzie,77,-1000,0
Klara,39,-1000,0
Klarika,72,-1000,0
Klarrisa,17,-1000,0
Konstance,58,-1000,0
Konstanze,67,-1000,0
Koo,34,-1000,0
Kora,37,-1000,0
Koral,19,-1000,0
Koralle,31,-1000,0
Kordula,79,-1000,0
Kore,66,-1000,0
Korella,52,-1000,0
Koren,84,-1000,0
Koressa,33,-1000,0
Kori,25,-1000,0
Korie,45,-1000,0
Korney,64,-1000,0
Korrie,90,-1000,0
Korry,62,-1000,0
Kris,52,-1000,0
Krissie,93,-1000,0
Krissy,45,-1000,0
Krista,88,-1000,0
Kristal,97,-1000,0
Kristan,78,-1000,0
Kriste,4,-1000,0
Kristel,34,-1000,0
Kristen,46,-1000,0
Kristi,58,-1000,0
Kristien,20,-1000,0
Kristin,90,-1000,0
Kristina,79,-1000,0
Kristine,23,-1000,0
Kristy,0,-1000,0
Kristyn,20,-1000,0
Krysta,12,-1000,0
Krystal,15,-1000,0
Krystalle,62,-1000,0
Krystle,46,-1000,0
Krystyna,38,-1000,0
Kyla,69,-1000,0
Kyle,54,-1000,0
Kylen,69,-1000,0
Kylie,17,-1000,0
Kylila,61,-1000,0
Kylynn,5,-1000,0
Kym,94,-1000,0
Kynthia,69,-1000,0
Kyrstin,71,-1000,0
La Verne,9,-1000,0
Lacee,83,-1000,0
Lacey,95,-1000,0
Lacie,7,-1000,0
Lacy,27,-1000,0
Ladonna,18,-1000,0
Laetitia,73,-1000,0
Laina,52,-1000,0
Lainey,21,-1000,0
Lana,13,-1000,0
Lanae,78,-1000,0
Lane,48,-1000,0
Lanette,34,-1000,0
Laney,74,-1000,0
Lani,30,-1000,0
Lanie,31,-1000,0
Lanita,72,-1000,0
Lanna,54,-1000,0
Lanni,50,-1000,0
Lanny,17,-1000,0
Lara,67,-1000,0
Laraine,91,-1000,0
Lari,74,-1000,0
Larina,58,-1000,0
Larine,87,-1000,0
Larisa,39,-1000,0
Larissa,64,-1000,0
Lark,86,-1000,0
Laryssa,45,-1000,0
Latashia,98,-1000,0
Latia,60,-1000,0
Latisha,93,-1000,0
Latrena,84,-1000,0
Latrina,86,-1000,0
Laura,46,-1000,0
Lauraine,45,-1000,0
Laural,24,-1000,0
Lauralee,94,-1000,0
Laure,87,-1000,0
Lauree,98,-1000,0
Laureen,76,-1000,0
Laurel,69,-1000,0
Laurella,70,-1000,0
Lauren,12,-1000,0
Laurena,42,-1000,0
Laurene,65,-1000,0
Lauretta,49,-1000,0
Laurette,88,-1000,0
Lauri,34,-1000,0
Laurianne,22,-1000,0
Laurice,18,-1000,0
Laurie,16,-1000,0
Lauryn,1,-1000,0
Lavena,85,-1000,0
Laverna,37,-1000,0
Laverne,35,-1000,0
Lavina,23,-1000,0
Lavinia,97,-1000,0
Lavinie,24,-1000,0
Layla,94,-1000,0
Layne,27,-1000,0
Layney,17,-1000,0
Lea,47,-1000,0
Leah,92,-1000,0
Leandra,86,-1000,0
Leann,67,-1000,0
Leanna,46,-1000,0
Leanor,23,-1000,0
Leanora,29,-1000,0
Lebbie,16,-1000,0
Leda,81,-1000,0
Lee,62,-1000,0
Leeann,87,-1000,0
Leeanne,85,-1000,0
Leela,96,-1000,0
Leelah,65,-1000,0
Leena,1,-1000,0
Leesa,61,-1000,0
Leese,82,-1000,0
Legra,41,-1000,0
Leia,51,-1000,0
Leigh,57,-1000,0
Leigha,13,-1000,0
Leila,22,-1000,0
Leilah,46,-1000,0
Leisha,4,-1000,0
Lela,99,-1000,0
Lelah,36,-1000,0
Leland,72,-1000,0
Lelia,63,-1000,0
Lena,67,-1000,0
Lenee,17,-1000,0
Lenette,11,-1000,0
Lenka,98,-1000,0
Lenna,12,-1000,0
Lenora,26,-1000,0
Lenore,62,-1000,0
Leodora,67,-1000,0
Leoine,17,-1000,0
Leola,63,-1000,0
Leoline,99,-1000,0
Leona,84,-1000,0
Leonanie,8,-1000,0
Leone,46,-1000,0
Leonelle,39,-1000,0
Leonie,87,-1000,0
Leonora,30,-1000,0
Leonore,22,-1000,0
Leontine,63,-1000,0
Leontyne,38,-1000,0
Leora,32,-1000,0
Leshia,38,-1000,0
Lesley,42,-1000,0
Lesli,3,-1000,0
Leslie,7,-1000,0
Lesly,23,-1000,0
Lesya,27,-1000,0
Leta,55,-1000,0
Lethia,75,-1000,0
Leticia,11,-1000,0
Letisha,89,-1000,0
Letitia,7,-1000,0
Letizia,44,-1000,0
Letta,54,-1000,0
Letti,92,-1000,0
Lettie,68,-1000,0
Letty,63,-1000,0
Lexi,88,-1000,0
Lexie,88,-1000,0
Lexine,43,-1000,0
Lexis,92,-1000,0
Lexy,81,-1000,0
Leyla,86,-1000,0
Lezlie,79,-1000,0
Lia,43,-1000,0
Lian,26,-1000,0
Liana,48,-1000,0
Liane,74,-1000,0
Lianna,20,-1000,0
Lianne,61,-1000,0
Lib,85,-1000,0
Libbey,50,-1000,0
Libbi,39,-1000,0
Libbie,45,-1000,0
Libby,54,-1000,0
Licha,7,-1000,0
Lida,2,-1000,0
Lidia,86,-1000,0
Liesa,71,-1000,0
Lil,42,-1000,0
Lila,43,-1000,0
Lilah,81,-1000,0
Lilas,99,-1000,0
Lilia,0,-1000,0
Lilian,85,-1000,0
Liliane,33,-1000,0
Lilias,54,-1000,0
Lilith,95,-1000,0
Lilla,77,-1000,0
Lilli,93,-1000,0
Lillian,62,-1000,0
Lillis,2,-1000,0
Lilllie,24,-1000,0
Lilly,8,-1000,0
Lily,91,-1000,0
Lilyan,49,-1000,0
Lin,8,-1000,0
Lina,16,-1000,0
Lind,2,-1000,0
Linda,37,-1000,0
Lindi,46,-1000,0
Lindie,22,-1000,0
Lindsay,81,-1000,0
Lindsey,92,-1000,0
Lindsy,58,-1000,0
Lindy,14,-1000,0
Linea,39,-1000,0
Linell,46,-1000,0
Linet,71,-1000,0
Linette,30,-1000,0
Linn,84,-1000,0
Linnea,93,-1000,0
Linnell,53,-1000,0
Linnet,97,-1000,0
Linnie,9,-1000,0
Linzy,19,-1000,0
Lira,34,-1000,0
Lisa,79,-1000,0
Lisabeth,91,-1000,0
Lisbeth,17,-1000,0
Lise,27,-1000,0
Lisetta,7,-1000,0
Lisette,84,-1000,0
Lisha,95,-1000,0
Lishe,53,-1000,0
Lissa,4,-1000,0
Lissi,47,-1000,0
Lissie,38,-1000,0
Lissy,45,-1000,0
Lita,53,-1000,0
Liuka,90,-1000,0
Liv,21,-1000,0
Liva,72,-1000,0
Livia,4,-1000,0
Livvie,49,-1000,0
Livvy,64,-1000,0
Livvyy,14,-1000,0
Livy,70,-1000,0
Liz,16,-1000,0
Liza,56,-1000,0
Lizabeth,91,-1000,0
Lizbeth,36,-1000,0
Lizette,17,-1000,0
Lizzie,71,-1000,0
Lizzy,49,-1000,0
Loella,75,-1000,0
Lois,90,-1000,0
Loise,89,-1000,0
Lola,67,-1000,0
Loleta,2,-1000,0
Lolita,30,-1000,0
Lolly,4,-1000,0
Lona,44,-1000,0
Lonee,80,-1000,0
Loni,45,-1000,0
Lonna,79,-1000,0
Lonni,11,-1000,0
Lonnie,35,-1000,0
Lora,65,-1000,0
Lorain,24,-1000,0
Loraine,57,-1000,0
Loralee,65,-1000,0
Loralie,88,-1000,0
Loralyn,40,-1000,0
Loree,98,-1000,0
Loreen,70,-1000,0
Lorelei,77,-1000,0
Lorelle,39,-1000,0
Loren,19,-1000,0
Lorena,76,-1000,0
Lorene,13,-1000,0
Lorenza,72,-1000,0
Loretta,55,-1000,0
Lorette,98,-1000,0
Lori,7,-1000,0
Loria,35,-1000,0
Lorianna,61,-1000,0
Lorianne,32,-1000,0
Lorie,60,-1000,0
Lorilee,51,-1000,0
Lorilyn,95,-1000,0
Lorinda,14,-1000,0
Lorine,14,-1000,0
Lorita,27,-1000,0
Lorna,95,-1000,0
Lorne,92,-1000,0
Lorraine,21,-1000,0
Lorrayne,78,-1000,0
Lorri,5,-1000,0
Lorrie,19,-1000,0
Lorrin,73,-1000,0
Lorry,0,-1000,0
Lory,42,-1000,0
Lotta,62,-1000,0
Lotte,18,-1000,0
Lotti,38,-1000,0
Lottie,8,-1000,0
Lotty,25,-1000,0
Lou,41,-1000,0
Louella,23,-1000,0
Louisa,51,-1000,0
Louise,60,-1000,0
Louisette,97,-1000,0
Loutitia,72,-1000,0
Lu,18,-1000,0
Luce,25,-1000,0
Luci,36,-1000,0
Lucia,35,-1000,0
Luciana,10,-1000,0
Lucie,82,-1000,0
Lucienne,36,-1000,0
Lucila,82,-1000,0
Lucilia,18,-1000,0
Lucille,5,-1000,0
Lucina,61,-1000,0
Lucinda,52,-1000,0
Lucine,70,-1000,0
Lucita,70,-1000,0
Lucky,94,-1000,0
Lucretia,77,-1000,0
Lucy,25,-1000,0
Ludovika,85,-1000,0
Luella,16,-1000,0
Luelle,33,-1000,0
Luisa,3,-1000,0
Luise,29,-1000,0
Lula,8,-1000,0
Lulita,17,-1000,0
Lulu,16,-1000,0
Lura,79,-1000,0
Lurette,35,-1000,0
Lurleen,43,-1000,0
Lurlene,14,-1000,0
Lurline,24,-1000,0
Lusa,90,-1000,0
Luz,98,-1000,0
Lyda,58,-1000,0
Lydia,54,-1000,0
Lydie,82,-1000,0
Lyn,41,-1000,0
Lynda,53,-1000,0
Lynde,44,-1000,0
Lyndel,71,-1000,0
Lyndell,53,-1000,0
Lyndsay,35,-1000,0
Lyndsey,88,-1000,0
Lyndsie,87,-1000,0
Lyndy,88,-1000,0
Lynea,49,-1000,0
Lynelle,40,-1000,0
Lynett,24,-1000,0
Lynette,24,-1000,0
Lynn,56,-1000,0
Lynna,99,-1000,0
Lynne,8,-1000,0
Lynnea,71,-1000,0
Lynnell,65,-1000,0
Lynnelle,12,-1000,0
Lynnet,38,-1000,0
Lynnett,59,-1000,0
Lynnette,48,-1000,0
Lynsey,68,-1000,0
Lyssa,2,-1000,0
Mab,75,-1000,0
Mabel,74,-1000,0
Mabelle,15,-1000,0
Mable,99,-1000,0
Mada,68,-1000,0
Madalena,11,-1000,0
Madalyn,11,-1000,0
Maddalena,8,-1000,0
Maddi,65,-1000,0
Maddie,99,-1000,0
Maddy,6,-1000,0
Madel,40,-1000,0
Madelaine,33,-1000,0
Madeleine,27,-1000,0
Madelena,94,-1000,0
Madelene,26,-1000,0
Madelin,17,-1000,0
Madelina,59,-1000,0
Madeline,26,-1000,0
Madella,82,-1000,0
Madelle,88,-1000,0
Madelon,52,-1000,0
Madelyn,37,-1000,0
Madge,28,-1000,0
Madlen,55,-1000,0
Madlin,93,-1000,0
Madonna,34,-1000,0
Mady,11,-1000,0
Mae,45,-1000,0
Maegan,21,-1000,0
Mag,58,-1000,0
Magda,79,-1000,0
Magdaia,34,-1000,0
Magdalen,25,-1000,0
Magdalena,60,-1000,0
Magdalene,70,-1000,0
Maggee,36,-1000,0
Maggi,36,-1000,0
Maggie,57,-1000,0
Maggy,77,-1000,0
Mahala,71,-1000,0
Mahalia,16,-1000,0
Maia,37,-1000,0
Maible,88,-1000,0
Maiga,42,-1000,0
Maighdiln,65,-1000,0
Mair,17,-1000,0
Maire,12,-1000,0
Maisey,41,-1000,0
Maisie,89,-1000,0
Maitilde,78,-1000,0
Mala,74,-1000,0
Malanie,29,-1000,0
Malena,80,-1000,0
Malia,66,-1000,0
Malina,7,-1000,0
Malinda,19,-1000,0
