City.Aaren,Value,ValueFaux,y
Henka,78,-1000,0
Henrie,78,-1000,0
Henrieta,78,-1000,0
Henrietta,78,-1000,0
Henriette,78,-1000,0
Henryetta,78,-1000,0
Hephzibah,78,-1000,0
Hermia,78,-1000,0
Hermina,78,-1000,0
Hermine,78,-1000,0
Herminia,78,-1000,0
Hermione,78,-1000,0
Herta,78,-1000,0
Hertha,78,-1000,0
Hester,78,-1000,0
Hesther,78,-1000,0
Hestia,78,-1000,0
Hetti,78,-1000,0
Hettie,78,-1000,0
Hetty,78,-1000,0
Hilary,78,-1000,0
Hilda,78,-1000,0
Hildagard,78,-1000,0
Hildagarde,78,-1000,0
Hilde,78,-1000,0
Hildegaard,78,-1000,0
Hildegarde,78,-1000,0
Hildy,78,-1000,0
Hillary,78,-1000,0
Hilliary,78,-1000,0
Hinda,78,-1000,0
Holli,78,-1000,0
Hollie,78,-1000,0
Holly,78,-1000,0
Holly-Anne,78,-1000,0
Hollyanne,78,-1000,0
Honey,78,-1000,0
Honor,78,-1000,0
Honoria,78,-1000,0
Hope,78,-1000,0
Horatia,78,-1000,0
Hortense,78,-1000,0
Hortensia,78,-1000,0
Hulda,78,-1000,0
Hyacinth,78,-1000,0
Hyacintha,78,-1000,0
Hyacinthe,78,-1000,0
Hyacinthia,78,-1000,0
Hyacinthie,78,-1000,0
Hynda,78,-1000,0
Ianthe,78,-1000,0
Ibbie,78,-1000,0
Ibby,78,-1000,0
Ida,78,-1000,0
Idalia,78,-1000,0
Idalina,78,-1000,0
Idaline,78,-1000,0
Idell,78,-1000,0
Idelle,78,-1000,0
Idette,78,-1000,0
Ileana,78,-1000,0
Ileane,78,-1000,0
Ilene,78,-1000,0
Ilise,78,-1000,0
Ilka,78,-1000,0
Illa,78,-1000,0
Ilsa,78,-1000,0
Ilse,78,-1000,0
Ilysa,78,-1000,0
Ilyse,78,-1000,0
Ilyssa,78,-1000,0
Imelda,78,-1000,0
Imogen,78,-1000,0
Imogene,78,-1000,0
Imojean,78,-1000,0
Ina,78,-1000,0
Indira,78,-1000,0
Ines,78,-1000,0
Inesita,78,-1000,0
Inessa,78,-1000,0
Inez,78,-1000,0
Inga,78,-1000,0
Ingaberg,78,-1000,0
Ingaborg,78,-1000,0
Inge,78,-1000,0
Ingeberg,78,-1000,0
Ingeborg,78,-1000,0
Inger,78,-1000,0
Ingrid,78,-1000,0
Ingunna,78,-1000,0
Inna,78,-1000,0
Iolande,78,-1000,0
Iolanthe,78,-1000,0
Iona,78,-1000,0
Iormina,78,-1000,0
Ira,78,-1000,0
Irena,78,-1000,0
Irene,78,-1000,0
Irina,78,-1000,0
Iris,78,-1000,0
Irita,78,-1000,0
Irma,78,-1000,0
Isa,78,-1000,0
Isabel,78,-1000,0
Isabelita,78,-1000,0
Isabella,78,-1000,0
Isabelle,78,-1000,0
Isadora,78,-1000,0
Isahella,78,-1000,0
Iseabal,78,-1000,0
Isidora,78,-1000,0
Isis,78,-1000,0
Isobel,78,-1000,0
Issi,78,-1000,0
Issie,78,-1000,0
Issy,78,-1000,0
Ivett,78,-1000,0
Ivette,78,-1000,0
Ivie,78,-1000,0
Ivonne,78,-1000,0
Ivory,78,-1000,0
Ivy,78,-1000,0
Izabel,78,-1000,0
Jacenta,78,-1000,0
Jacinda,78,-1000,0
Jacinta,78,-1000,0
Jacintha,78,-1000,0
Jacinthe,78,-1000,0
Jackelyn,78,-1000,0
Jacki,78,-1000,0
Jackie,78,-1000,0
Jacklin,78,-1000,0
Jacklyn,78,-1000,0
Jackquelin,78,-1000,0
Jackqueline,78,-1000,0
Jacky,78,-1000,0
Jaclin,78,-1000,0
Jaclyn,78,-1000,0
Jacquelin,78,-1000,0
Jacqueline,78,-1000,0
Jacquelyn,78,-1000,0
Jacquelynn,78,-1000,0
Jacquenetta,78,-1000,0
Jacquenette,78,-1000,0
Jacquetta,78,-1000,0
Jacquette,78,-1000,0
Jacqui,78,-1000,0
Jacquie,78,-1000,0
Jacynth,78,-1000,0
Jada,78,-1000,0
Jade,78,-1000,0
Jaime,78,-1000,0
Jaimie,78,-1000,0
Jaine,78,-1000,0
Jami,78,-1000,0
Jamie,78,-1000,0
Jamima,78,-1000,0
Jammie,78,-1000,0
Jan,78,-1000,0
Jana,78,-1000,0
Janaya,78,-1000,0
Janaye,78,-1000,0
Jandy,78,-1000,0
Jane,78,-1000,0
Janean,78,-1000,0
Janeczka,78,-1000,0
Janeen,78,-1000,0
Janel,78,-1000,0
Janela,78,-1000,0
Janella,78,-1000,0
Janelle,78,-1000,0
Janene,78,-1000,0
Janenna,78,-1000,0
Janessa,78,-1000,0
Janet,78,-1000,0
Janeta,78,-1000,0
Janetta,78,-1000,0
Janette,78,-1000,0
Janeva,78,-1000,0
Janey,78,-1000,0
Jania,78,-1000,0
Janice,78,-1000,0
Janie,78,-1000,0
Janifer,78,-1000,0
Janina,78,-1000,0
Janine,78,-1000,0
Janis,78,-1000,0
Janith,78,-1000,0
Janka,78,-1000,0
Janna,78,-1000,0
Jannel,78,-1000,0
Jannelle,78,-1000,0
Janot,78,-1000,0
Jany,78,-1000,0
Jaquelin,78,-1000,0
Jaquelyn,78,-1000,0
Jaquenetta,78,-1000,0
Jaquenette,78,-1000,0
Jaquith,78,-1000,0
Jasmin,78,-1000,0
Jasmina,78,-1000,0
Jasmine,78,-1000,0
Jayme,78,-1000,0
Jaymee,78,-1000,0
Jayne,78,-1000,0
Jaynell,78,-1000,0
Jazmin,78,-1000,0
Jean,78,-1000,0
Jeana,78,-1000,0
Jeane,78,-1000,0
Jeanelle,78,-1000,0
Jeanette,78,-1000,0
Jeanie,78,-1000,0
Jeanine,78,-1000,0
Jeanna,78,-1000,0
Jeanne,78,-1000,0
Jeannette,78,-1000,0
Jeannie,78,-1000,0
Jeannine,78,-1000,0
Jehanna,78,-1000,0
Jelene,78,-1000,0
Jemie,78,-1000,0
Jemima,78,-1000,0
Jemimah,78,-1000,0
Jemmie,78,-1000,0
Jemmy,78,-1000,0
Jen,78,-1000,0
Jena,78,-1000,0
Jenda,78,-1000,0
Jenelle,78,-1000,0
Jeni,78,-1000,0
Jenica,78,-1000,0
Jeniece,78,-1000,0
Jenifer,78,-1000,0
Jeniffer,78,-1000,0
Jenilee,78,-1000,0
Jenine,78,-1000,0
Jenn,78,-1000,0
Jenna,78,-1000,0
Jennee,78,-1000,0
Jennette,78,-1000,0
Jenni,78,-1000,0
Jennica,78,-1000,0
Jennie,78,-1000,0
Jennifer,78,-1000,0
Jennilee,78,-1000,0
Jennine,78,-1000,0
Jenny,78,-1000,0
Jeralee,78,-1000,0
Jere,78,-1000,0
Jeri,78,-1000,0
Jermaine,78,-1000,0
Jerrie,78,-1000,0
Jerrilee,78,-1000,0
Jerrilyn,78,-1000,0
Jerrine,78,-1000,0
Jerry,78,-1000,0
Jerrylee,78,-1000,0
Jess,78,-1000,0
Jessa,78,-1000,0
Jessalin,78,-1000,0
Jessalyn,78,-1000,0
Jessamine,78,-1000,0
Jessamyn,78,-1000,0
Jesse,78,-1000,0
Jesselyn,78,-1000,0
Jessi,78,-1000,0
Jessica,78,-1000,0
Jessie,78,-1000,0
Jessika,78,-1000,0
Jessy,78,-1000,0
Jewel,78,-1000,0
Jewell,78,-1000,0
Jewelle,78,-1000,0
Jill,78,-1000,0
Jillana,78,-1000,0
Jillane,78,-1000,0
Jillayne,78,-1000,0
Jilleen,78,-1000,0
Jillene,78,-1000,0
Jilli,78,-1000,0
Jillian,78,-1000,0
Jillie,78,-1000,0
Jilly,78,-1000,0
Jinny,78,-1000,0
Jo,78,-1000,0
Jo Ann,78,-1000,0
Jo-Ann,78,-1000,0
Jo-Anne,78,-1000,0
Joan,78,-1000,0
Joana,78,-1000,0
Joane,78,-1000,0
Joanie,78,-1000,0
Joann,78,-1000,0
Joanna,78,-1000,0
Joanne,78,-1000,0
Joannes,78,-1000,0
Jobey,78,-1000,0
Jobi,78,-1000,0
Jobie,78,-1000,0
Jobina,78,-1000,0
Joby,78,-1000,0
Jobye,78,-1000,0
Jobyna,78,-1000,0
Jocelin,78,-1000,0
Joceline,78,-1000,0
Jocelyn,78,-1000,0
Jocelyne,78,-1000,0
Jodee,78,-1000,0
Jodi,78,-1000,0
Jodie,78,-1000,0
Jody,78,-1000,0
Joeann,78,-1000,0
Joela,78,-1000,0
Joelie,78,-1000,0
Joell,78,-1000,0
Joella,78,-1000,0
Joelle,78,-1000,0
Joellen,78,-1000,0
Joelly,78,-1000,0
Joellyn,78,-1000,0
Joelynn,78,-1000,0
Joete,78,-1000,0
Joey,78,-1000,0
Johanna,78,-1000,0
Johannah,78,-1000,0
Johna,78,-1000,0
Johnath,78,-1000,0
Johnette,78,-1000,0
Johnna,78,-1000,0
Joice,78,-1000,0
Jojo,78,-1000,0
Jolee,78,-1000,0
Joleen,78,-1000,0
Jolene,78,-1000,0
Joletta,78,-1000,0
Joli,78,-1000,0
Jolie,78,-1000,0
Joline,78,-1000,0
Joly,78,-1000,0
Jolyn,78,-1000,0
Jolynn,78,-1000,0
Jonell,78,-1000,0
Joni,78,-1000,0
Jonie,78,-1000,0
Jonis,78,-1000,0
Jordain,78,-1000,0
Jordan,78,-1000,0
Jordana,78,-1000,0
Jordanna,78,-1000,0
Jorey,78,-1000,0
Jori,78,-1000,0
Jorie,78,-1000,0
Jorrie,78,-1000,0
Jorry,78,-1000,0
Joscelin,78,-1000,0
Josee,78,-1000,0
Josefa,78,-1000,0
Josefina,78,-1000,0
Josepha,78,-1000,0
Josephina,78,-1000,0
Josephine,78,-1000,0
Josey,78,-1000,0
Josi,78,-1000,0
Josie,78,-1000,0
Josselyn,78,-1000,0
Josy,78,-1000,0
Jourdan,78,-1000,0
Joy,78,-1000,0
Joya,78,-1000,0
Joyan,78,-1000,0
Joyann,78,-1000,0
Joyce,78,-1000,0
Joycelin,78,-1000,0
Joye,78,-1000,0
Jsandye,78,-1000,0
Juana,78,-1000,0
Juanita,78,-1000,0
Judi,78,-1000,0
Judie,78,-1000,0
Judith,78,-1000,0
Juditha,78,-1000,0
Judy,78,-1000,0
Judye,78,-1000,0
Juieta,78,-1000,0
Julee,78,-1000,0
Juli,78,-1000,0
Julia,78,-1000,0
Juliana,78,-1000,0
Juliane,78,-1000,0
Juliann,78,-1000,0
Julianna,78,-1000,0
Julianne,78,-1000,0
Julie,78,-1000,0
Julienne,78,-1000,0
Juliet,78,-1000,0
Julieta,78,-1000,0
Julietta,78,-1000,0
Juliette,78,-1000,0
Julina,78,-1000,0
Juline,78,-1000,0
Julissa,78,-1000,0
Julita,78,-1000,0
June,78,-1000,0
Junette,78,-1000,0
Junia,78,-1000,0
Junie,78,-1000,0
Junina,78,-1000,0
Justina,78,-1000,0
Justine,78,-1000,0
Justinn,78,-1000,0
Jyoti,78,-1000,0
Kacey,78,-1000,0
Kacie,78,-1000,0
Kacy,78,-1000,0
Kaela,78,-1000,0
Kai,78,-1000,0
Kaia,78,-1000,0
Kaila,78,-1000,0
Kaile,78,-1000,0
Kailey,78,-1000,0
Kaitlin,78,-1000,0
Kaitlyn,78,-1000,0
Kaitlynn,78,-1000,0
Kaja,78,-1000,0
Kakalina,78,-1000,0
Kala,78,-1000,0
Kaleena,78,-1000,0
Kali,78,-1000,0
Kalie,78,-1000,0
Kalila,78,-1000,0
Kalina,78,-1000,0
Kalinda,78,-1000,0
Kalindi,78,-1000,0
Kalli,78,-1000,0
Kally,78,-1000,0
Kameko,78,-1000,0
Kamila,78,-1000,0
Kamilah,78,-1000,0
Kamillah,78,-1000,0
Kandace,78,-1000,0
Kandy,78,-1000,0
Kania,78,-1000,0
Kanya,78,-1000,0
Kara,78,-1000,0
Kara-Lynn,78,-1000,0
Karalee,78,-1000,0
Karalynn,78,-1000,0
Kare,78,-1000,0
Karee,78,-1000,0
Karel,78,-1000,0
Karen,78,-1000,0
Karena,78,-1000,0
Kari,78,-1000,0
Karia,78,-1000,0
Karie,78,-1000,0
Karil,78,-1000,0
Karilynn,78,-1000,0
Karin,78,-1000,0
Karina,78,-1000,0
Karine,78,-1000,0
Kariotta,78,-1000,0
Karisa,78,-1000,0
Karissa,78,-1000,0
Karita,78,-1000,0
Karla,78,-1000,0
Karlee,78,-1000,0
Karleen,78,-1000,0
Karlen,78,-1000,0
Karlene,78,-1000,0
Karlie,78,-1000,0
Karlotta,78,-1000,0
Karlotte,78,-1000,0
Karly,78,-1000,0
Karlyn,78,-1000,0
Karmen,78,-1000,0
Karna,78,-1000,0
Karol,78,-1000,0
Karola,78,-1000,0
Karole,78,-1000,0
Karolina,78,-1000,0
Karoline,78,-1000,0
Karoly,78,-1000,0
Karon,78,-1000,0
Karrah,78,-1000,0
Karrie,78,-1000,0
Karry,78,-1000,0
Kary,78,-1000,0
Karyl,78,-1000,0
Karylin,78,-1000,0
Karyn,78,-1000,0
Kasey,78,-1000,0
Kass,78,-1000,0
Kassandra,78,-1000,0
Kassey,78,-1000,0
Kassi,78,-1000,0
Kassia,78,-1000,0
Kassie,78,-1000,0
Kat,78,-1000,0
Kata,78,-1000,0
Katalin,78,-1000,0
Kate,78,-1000,0
Katee,78,-1000,0
Katerina,78,-1000,0
Katerine,78,-1000,0
Katey,78,-1000,0
Kath,78,-1000,0
Katha,78,-1000,0
Katharina,78,-1000,0
Katharine,78,-1000,0
Katharyn,78,-1000,0
Kathe,78,-1000,0
Katherina,78,-1000,0
Katherine,78,-1000,0
Katheryn,78,-1000,0
Kathi,78,-1000,0
Kathie,78,-1000,0
Kathleen,78,-1000,0
Kathlin,78,-1000,0
Kathrine,78,-1000,0
Kathryn,78,-1000,0
Kathryne,78,-1000,0
Kathy,78,-1000,0
Kathye,78,-1000,0
Kati,78,-1000,0
Katie,78,-1000,0
Katina,78,-1000,0
Katine,78,-1000,0
Katinka,78,-1000,0
Katleen,78,-1000,0
Katlin,78,-1000,0
Katrina,78,-1000,0
Katrine,78,-1000,0
Katrinka,78,-1000,0
Katti,78,-1000,0
Kattie,78,-1000,0
Katuscha,78,-1000,0
Katusha,78,-1000,0
Katy,78,-1000,0
Katya,78,-1000,0
Kay,78,-1000,0
Kaycee,78,-1000,0
Kaye,78,-1000,0
Kayla,78,-1000,0
Kayle,78,-1000,0
Kaylee,78,-1000,0
Kayley,78,-1000,0
Kaylil,78,-1000,0
Kaylyn,78,-1000,0
Keeley,78,-1000,0
Keelia,78,-1000,0
Keely,78,-1000,0
Kelcey,78,-1000,0
Kelci,78,-1000,0
Kelcie,78,-1000,0
Kelcy,78,-1000,0
Kelila,78,-1000,0
Kellen,78,-1000,0
Kelley,78,-1000,0
Kelli,78,-1000,0
Kellia,78,-1000,0
Kellie,78,-1000,0
Kellina,78,-1000,0
Kellsie,78,-1000,0
Kelly,78,-1000,0
Kellyann,78,-1000,0
Kelsey,78,-1000,0
Kelsi,78,-1000,0
Kelsy,78,-1000,0
Kendra,78,-1000,0
Kendre,78,-1000,0
Kenna,78,-1000,0
Keri,78,-1000,0
Keriann,78,-1000,0
Kerianne,78,-1000,0
Kerri,78,-1000,0
Kerrie,78,-1000,0
Kerrill,78,-1000,0
Kerrin,78,-1000,0
Kerry,78,-1000,0
Kerstin,78,-1000,0
Kesley,78,-1000,0
Keslie,78,-1000,0
Kessia,78,-1000,0
Kessiah,78,-1000,0
Ketti,78,-1000,0
Kettie,78,-1000,0
Ketty,78,-1000,0
Kevina,78,-1000,0
Kevyn,78,-1000,0
Ki,78,-1000,0
Kiah,78,-1000,0
Kial,78,-1000,0
Kiele,78,-1000,0
Kiersten,78,-1000,0
Kikelia,78,-1000,0
Kiley,78,-1000,0
Kim,78,-1000,0
Kimberlee,78,-1000,0
Kimberley,78,-1000,0
Kimberli,78,-1000,0
Kimberly,78,-1000,0
Kimberlyn,78,-1000,0
Kimbra,78,-1000,0
Kimmi,78,-1000,0
Kimmie,78,-1000,0
Kimmy,78,-1000,0
Kinna,78,-1000,0
Kip,78,-1000,0
Kipp,78,-1000,0
Kippie,78,-1000,0
Kippy,78,-1000,0
Kira,78,-1000,0
Kirbee,78,-1000,0
Kirbie,78,-1000,0
Kirby,78,-1000,0
Kiri,78,-1000,0
Kirsten,78,-1000,0
Kirsteni,78,-1000,0
Kirsti,78,-1000,0
Kirstin,78,-1000,0
Kirstyn,78,-1000,0
Kissee,78,-1000,0
Kissiah,78,-1000,0
Kissie,78,-1000,0
Kit,78,-1000,0
Kitti,78,-1000,0
Kittie,78,-1000,0
Kitty,78,-1000,0
Kizzee,78,-1000,0
Kizzie,78,-1000,0
Klara,78,-1000,0
Klarika,78,-1000,0
Klarrisa,78,-1000,0
Konstance,78,-1000,0
Konstanze,78,-1000,0
Koo,78,-1000,0
Kora,78,-1000,0
Koral,78,-1000,0
Koralle,78,-1000,0
Kordula,78,-1000,0
Kore,78,-1000,0
Korella,78,-1000,0
Koren,78,-1000,0
Koressa,78,-1000,0
Kori,78,-1000,0
Korie,78,-1000,0
Korney,78,-1000,0
Korrie,78,-1000,0
Korry,78,-1000,0
Kris,78,-1000,0
Krissie,78,-1000,0
Krissy,78,-1000,0
Krista,78,-1000,0
Kristal,78,-1000,0
Kristan,78,-1000,0
Kriste,78,-1000,0
Kristel,78,-1000,0
Kristen,78,-1000,0
Kristi,78,-1000,0
Kristien,78,-1000,0
Kristin,78,-1000,0
Kristina,78,-1000,0
Kristine,78,-1000,0
Kristy,78,-1000,0
Kristyn,78,-1000,0
Krysta,78,-1000,0
Krystal,78,-1000,0
Krystalle,78,-1000,0
Krystle,78,-1000,0
Krystyna,78,-1000,0
Kyla,78,-1000,0
Kyle,78,-1000,0
Kylen,78,-1000,0
Kylie,78,-1000,0
Kylila,78,-1000,0
Kylynn,78,-1000,0
Kym,78,-1000,0
Kynthia,78,-1000,0
Kyrstin,78,-1000,0
La Verne,78,-1000,0
Lacee,78,-1000,0
Lacey,78,-1000,0
Lacie,78,-1000,0
Lacy,78,-1000,0
Ladonna,78,-1000,0
Laetitia,78,-1000,0
Laina,78,-1000,0
Lainey,78,-1000,0
Lana,78,-1000,0
Lanae,78,-1000,0
Lane,78,-1000,0
Lanette,78,-1000,0
Laney,78,-1000,0
Lani,78,-1000,0
Lanie,78,-1000,0
Lanita,78,-1000,0
Lanna,78,-1000,0
Lanni,78,-1000,0
Lanny,78,-1000,0
Lara,78,-1000,0
Laraine,78,-1000,0
Lari,78,-1000,0
Larina,78,-1000,0
Larine,78,-1000,0
Larisa,78,-1000,0
Larissa,78,-1000,0
Lark,78,-1000,0
Laryssa,78,-1000,0
Latashia,78,-1000,0
Latia,78,-1000,0
Latisha,78,-1000,0
Latrena,78,-1000,0
Latrina,78,-1000,0
Laura,78,-1000,0
Lauraine,78,-1000,0
Laural,78,-1000,0
Lauralee,78,-1000,0
Laure,78,-1000,0
Lauree,78,-1000,0
Laureen,78,-1000,0
Laurel,78,-1000,0
Laurella,78,-1000,0
Lauren,78,-1000,0
Laurena,78,-1000,0
Laurene,78,-1000,0
Lauretta,78,-1000,0
Laurette,78,-1000,0
Lauri,78,-1000,0
Laurianne,78,-1000,0
Laurice,78,-1000,0
Laurie,78,-1000,0
Lauryn,78,-1000,0
Lavena,78,-1000,0
Laverna,78,-1000,0
Laverne,78,-1000,0
Lavina,78,-1000,0
Lavinia,78,-1000,0
Lavinie,78,-1000,0
Layla,78,-1000,0
Layne,78,-1000,0
Layney,78,-1000,0
Lea,78,-1000,0
Leah,78,-1000,0
Leandra,78,-1000,0
Leann,78,-1000,0
Leanna,78,-1000,0
Leanor,78,-1000,0
Leanora,78,-1000,0
Lebbie,78,-1000,0
Leda,78,-1000,0
Lee,78,-1000,0
Leeann,78,-1000,0
Leeanne,78,-1000,0
Leela,78,-1000,0
Leelah,78,-1000,0
Leena,78,-1000,0
Leesa,78,-1000,0
Leese,78,-1000,0
Legra,78,-1000,0
Leia,78,-1000,0
Leigh,78,-1000,0
Leigha,78,-1000,0
Leila,78,-1000,0
Leilah,78,-1000,0
Leisha,78,-1000,0
Lela,78,-1000,0
Lelah,78,-1000,0
Leland,78,-1000,0
Lelia,78,-1000,0
Lena,78,-1000,0
Lenee,78,-1000,0
Lenette,78,-1000,0
Lenka,78,-1000,0
Lenna,78,-1000,0
Lenora,78,-1000,0
Lenore,78,-1000,0
Leodora,78,-1000,0
Leoine,78,-1000,0
Leola,78,-1000,0
Leoline,78,-1000,0
Leona,78,-1000,0
Leonanie,78,-1000,0
Leone,78,-1000,0
Leonelle,78,-1000,0
Leonie,78,-1000,0
Leonora,78,-1000,0
Leonore,78,-1000,0
Leontine,78,-1000,0
Leontyne,78,-1000,0
Leora,78,-1000,0
Leshia,78,-1000,0
Lesley,78,-1000,0
Lesli,78,-1000,0
Leslie,78,-1000,0
Lesly,78,-1000,0
Lesya,78,-1000,0
Leta,78,-1000,0
Lethia,78,-1000,0
Leticia,78,-1000,0
Letisha,78,-1000,0
Letitia,78,-1000,0
Letizia,78,-1000,0
Letta,78,-1000,0
Letti,78,-1000,0
Lettie,78,-1000,0
Letty,78,-1000,0
Lexi,78,-1000,0
Lexie,78,-1000,0
Lexine,78,-1000,0
Lexis,78,-1000,0
Lexy,78,-1000,0
Leyla,78,-1000,0
Lezlie,78,-1000,0
Lia,78,-1000,0
Lian,78,-1000,0
Liana,78,-1000,0
Liane,78,-1000,0
Lianna,78,-1000,0
Lianne,78,-1000,0
Lib,78,-1000,0
Libbey,78,-1000,0
Libbi,78,-1000,0
Libbie,78,-1000,0
Libby,78,-1000,0
Licha,78,-1000,0
Lida,78,-1000,0
Lidia,78,-1000,0
Liesa,78,-1000,0
Lil,78,-1000,0
Lila,78,-1000,0
Lilah,78,-1000,0
Lilas,78,-1000,0
Lilia,78,-1000,0
Lilian,78,-1000,0
Liliane,78,-1000,0
Lilias,78,-1000,0
Lilith,78,-1000,0
Lilla,78,-1000,0
Lilli,78,-1000,0
Lillian,78,-1000,0
Lillis,78,-1000,0
Lilllie,78,-1000,0
Lilly,78,-1000,0
Lily,78,-1000,0
Lilyan,78,-1000,0
Lin,78,-1000,0
Lina,78,-1000,0
Lind,78,-1000,0
Linda,78,-1000,0
Lindi,78,-1000,0
Lindie,78,-1000,0
Lindsay,78,-1000,0
Lindsey,78,-1000,0
Lindsy,78,-1000,0
Lindy,78,-1000,0
Linea,78,-1000,0
Linell,78,-1000,0
Linet,78,-1000,0
Linette,78,-1000,0
Linn,78,-1000,0
Linnea,78,-1000,0
Linnell,78,-1000,0
Linnet,78,-1000,0
Linnie,78,-1000,0
Linzy,78,-1000,0
Lira,78,-1000,0
Lisa,78,-1000,0
Lisabeth,78,-1000,0
Lisbeth,78,-1000,0
Lise,78,-1000,0
Lisetta,78,-1000,0
Lisette,78,-1000,0
Lisha,78,-1000,0
Lishe,78,-1000,0
Lissa,78,-1000,0
Lissi,78,-1000,0
Lissie,78,-1000,0
Lissy,78,-1000,0
Lita,78,-1000,0
Liuka,78,-1000,0
Liv,78,-1000,0
Liva,78,-1000,0
Livia,78,-1000,0
Livvie,78,-1000,0
Livvy,78,-1000,0
Livvyy,78,-1000,0
Livy,78,-1000,0
Liz,78,-1000,0
Liza,78,-1000,0
Lizabeth,78,-1000,0
Lizbeth,78,-1000,0
Lizette,78,-1000,0
Lizzie,78,-1000,0
Lizzy,78,-1000,0
Loella,78,-1000,0
Lois,78,-1000,0
Loise,78,-1000,0
Lola,78,-1000,0
Loleta,78,-1000,0
Lolita,78,-1000,0
Lolly,78,-1000,0
Lona,78,-1000,0
Lonee,78,-1000,0
Loni,78,-1000,0
Lonna,78,-1000,0
Lonni,78,-1000,0
Lonnie,78,-1000,0
Lora,78,-1000,0
Lorain,78,-1000,0
Loraine,78,-1000,0
Loralee,78,-1000,0
Loralie,78,-1000,0
Loralyn,78,-1000,0
Loree,78,-1000,0
Loreen,78,-1000,0
Lorelei,78,-1000,0
Lorelle,78,-1000,0
Loren,78,-1000,0
Lorena,78,-1000,0
Lorene,78,-1000,0
Lorenza,78,-1000,0
Loretta,78,-1000,0
Lorette,78,-1000,0
Lori,78,-1000,0
Loria,78,-1000,0
Lorianna,78,-1000,0
Lorianne,78,-1000,0
Lorie,78,-1000,0
Lorilee,78,-1000,0
Lorilyn,78,-1000,0
Lorinda,78,-1000,0
Lorine,78,-1000,0
Lorita,78,-1000,0
Lorna,78,-1000,0
Lorne,78,-1000,0
Lorraine,78,-1000,0
Lorrayne,78,-1000,0
Lorri,78,-1000,0
Lorrie,78,-1000,0
Lorrin,78,-1000,0
Lorry,78,-1000,0
Lory,78,-1000,0
Lotta,78,-1000,0
Lotte,78,-1000,0
Lotti,78,-1000,0
Lottie,78,-1000,0
Lotty,78,-1000,0
Lou,78,-1000,0
Louella,78,-1000,0
Louisa,78,-1000,0
Louise,78,-1000,0
Louisette,78,-1000,0
Loutitia,78,-1000,0
Lu,78,-1000,0
Luce,78,-1000,0
Luci,78,-1000,0
Lucia,78,-1000,0
Luciana,78,-1000,0
Lucie,78,-1000,0
Lucienne,78,-1000,0
Lucila,78,-1000,0
Lucilia,78,-1000,0
Lucille,78,-1000,0
Lucina,78,-1000,0
Lucinda,78,-1000,0
Lucine,78,-1000,0
Lucita,78,-1000,0
Lucky,78,-1000,0
Lucretia,78,-1000,0
Lucy,78,-1000,0
Ludovika,78,-1000,0
Luella,78,-1000,0
Luelle,78,-1000,0
Luisa,78,-1000,0
Luise,78,-1000,0
Lula,78,-1000,0
Lulita,78,-1000,0
Lulu,78,-1000,0
Lura,78,-1000,0
Lurette,78,-1000,0
Lurleen,78,-1000,0
Lurlene,78,-1000,0
Lurline,78,-1000,0
Lusa,78,-1000,0
Luz,78,-1000,0
Lyda,78,-1000,0
Lydia,78,-1000,0
Lydie,78,-1000,0
Lyn,78,-1000,0
Lynda,78,-1000,0
Lynde,78,-1000,0
Lyndel,78,-1000,0
Lyndell,78,-1000,0
Lyndsay,78,-1000,0
Lyndsey,78,-1000,0
Lyndsie,78,-1000,0
Lyndy,78,-1000,0
Lynea,78,-1000,0
Lynelle,78,-1000,0
Lynett,78,-1000,0
Lynette,78,-1000,0
Lynn,78,-1000,0
Lynna,78,-1000,0
Lynne,78,-1000,0
Lynnea,78,-1000,0
Lynnell,78,-1000,0
Lynnelle,78,-1000,0
Lynnet,78,-1000,0
Lynnett,78,-1000,0
Lynnette,78,-1000,0
Lynsey,78,-1000,0
Lyssa,78,-1000,0
Mab,78,-1000,0
Mabel,78,-1000,0
Mabelle,78,-1000,0
Mable,78,-1000,0
Mada,78,-1000,0
Madalena,78,-1000,0
Madalyn,78,-1000,0
Maddalena,78,-1000,0
Maddi,78,-1000,0
Maddie,78,-1000,0
Maddy,78,-1000,0
Madel,78,-1000,0
Madelaine,78,-1000,0
Madeleine,78,-1000,0
Madelena,78,-1000,0
Madelene,78,-1000,0
Madelin,78,-1000,0
Madelina,78,-1000,0
Madeline,78,-1000,0
Madella,78,-1000,0
Madelle,78,-1000,0
Madelon,78,-1000,0
Madelyn,78,-1000,0
Madge,78,-1000,0
Madlen,78,-1000,0
Madlin,78,-1000,0
Madonna,78,-1000,0
Mady,78,-1000,0
Mae,78,-1000,0
Maegan,78,-1000,0
Mag,78,-1000,0
Magda,78,-1000,0
Magdaia,78,-1000,0
Magdalen,78,-1000,0
Magdalena,78,-1000,0
Magdalene,78,-1000,0
Maggee,78,-1000,0
Maggi,78,-1000,0
Maggie,78,-1000,0
Maggy,78,-1000,0
Mahala,78,-1000,0
Mahalia,78,-1000,0
Maia,78,-1000,0
Maible,78,-1000,0
Maiga,78,-1000,0
Maighdiln,78,-1000,0
Mair,78,-1000,0
Maire,78,-1000,0
Maisey,78,-1000,0
Maisie,78,-1000,0
Maitilde,78,-1000,0
Mala,78,-1000,0
Malanie,78,-1000,0
Malena,78,-1000,0
Malia,78,-1000,0
Malina,78,-1000,0
